id,category_cluster
PG1694,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1695,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG1696,"['Community', 'Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG1697,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1698,['spaCy_noun']
PG1699,"['Audio', 'Gameplay', 'spaCy_noun', 'Innovation', 'AI', 'Story']"
PG1700,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Story']"
PG1701,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1702,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1703,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Cinematics']"
PG1704,"['Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1705,"['Gameplay', 'spaCy_noun', 'Cinematics']"
PG1706,"['Audio', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Replayability', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1707,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'Performance', 'Story']"
PG1708,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1709,['spaCy_noun']
PG1710,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1711,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1712,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Customer Support', 'Story']"
PG1713,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG1714,"['Audio', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Customer Support', 'Monetization', 'Graphics']"
PG1715,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG1716,"['Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'AI', 'Progression', 'Story', 'Graphics']"
PG1717,"['Audio', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1718,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1719,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1720,"['Community', 'Audio', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1721,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Innovation', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1722,"['Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story']"
PG1723,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1724,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG1725,"['Audio', 'Management', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG1726,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG1727,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1728,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Business', 'Customer Support', 'Story', 'Graphics']"
PG1729,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1730,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'AI', 'Progression', 'Controls/UX', 'Story']"
PG1731,"['Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Story']"
PG1732,"['Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Progression', 'Story', 'Graphics']"
PG1733,"['Community', 'Audio', 'Gameplay', 'spaCy_noun', 'Story', 'Cinematics', 'Graphics']"
PG1734,"['Audio', 'Balance', 'Management', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1735,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1736,"['Audio', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1737,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1738,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1739,"['Community', 'Audio', 'DRM', 'Controls/UX', 'Balance', 'Management', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Innovation', 'Gameplay', 'Platform', 'Monetization', 'Graphics', 'Modding', 'Customer Support', 'Story', 'Cinematics']"
PG1740,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1741,"['Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1742,"['Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Controls/UX', 'Customer Support', 'Story']"
PG1743,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1744,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1745,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1746,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1747,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'AI', 'Progression', 'Performance', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1748,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'AI', 'Progression', 'Performance', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1749,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG1750,"['Audio', 'Balance', 'Management', 'Story', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG1751,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1752,"['Audio', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Story', 'Cinematics']"
PG1753,"['Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story']"
PG1754,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Customer Support', 'Story']"
PG1755,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1756,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG1757,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1758,"['Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG1759,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1760,"['Audio', 'Balance', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Monetization']"
PG1761,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1762,"['Community', 'Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Story', 'Graphics']"
PG1763,"['Audio', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Controls/UX', 'Story', 'Cinematics']"
PG1764,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1765,"['Audio', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Replayability', 'Innovation', 'AI', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1766,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1767,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1768,"['Audio', 'Balance', 'Story', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Customer Support', 'Innovation', 'Graphics']"
PG1769,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Story', 'Graphics']"
PG1770,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1771,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Story', 'Graphics']"
PG1772,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Replayability', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1773,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1774,"['Audio', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG1775,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG1776,"['Community', 'Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1777,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG1778,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1779,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Progression', 'Story']"
PG1780,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG1781,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1782,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'AI', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1783,"['Story', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Monetization', 'Graphics']"
PG1784,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'Progression', 'Story', 'Graphics']"
PG1785,"['Audio', 'Management', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story']"
PG1786,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1787,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Replayability', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1788,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1789,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'AI', 'Customer Support', 'Story', 'Graphics']"
PG1790,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG1791,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1792,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Replayability', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1793,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1794,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1795,"['Audio', 'Gameplay', 'spaCy_noun', 'Replayability', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1796,"['Community', 'Balance', 'Gameplay', 'spaCy_noun', 'Innovation', 'AI', 'Progression', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1797,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1798,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1799,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story']"
PG1800,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1801,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG1802,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG1803,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Customer Support']"
PG1804,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Story', 'Graphics']"
PG1805,"['Community', 'Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1806,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1807,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Story', 'Cinematics']"
PG1808,"['Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG1809,"['Audio', 'Balance', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1810,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story', 'Graphics']"
PG1811,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1812,"['Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1813,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Innovation', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1814,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'AI', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1815,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG1816,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Monetization', 'Graphics']"
PG1817,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Performance', 'Story', 'Graphics']"
PG1818,"['Audio', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG1819,"['Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Story']"
PG1820,['spaCy_noun']
PG1821,['spaCy_noun']
PG1822,"['Gameplay', 'spaCy_noun', 'Graphics']"
PG1823,['spaCy_noun']
PG1824,"['Audio', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG1825,"['Audio', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG1826,"['Gameplay', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG1827,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story']"
PG1829,"['Story', 'Gameplay', 'spaCy_noun']"
PG1830,"['Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Story', 'Graphics']"
PG1831,"['Customer Support', 'Gameplay', 'Story', 'spaCy_noun']"
PG1832,"['Gameplay', 'spaCy_noun']"
PG1833,"['Customer Support', 'spaCy_noun']"
PG1834,"['Story', 'Gameplay', 'spaCy_noun', 'Progression']"
PG1835,"['Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Monetization']"
PG1836,"['Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story']"
PG1837,"['Customer Support', 'Gameplay', 'Innovation', 'spaCy_noun']"
PG1838,"['Gameplay', 'Audio', 'spaCy_noun', 'Cinematics']"
PG1839,"['Community', 'Balance', 'Management', 'Gameplay', 'spaCy_noun', 'Performance', 'Customer Support', 'Story']"
PG1840,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG1841,"['Gameplay', 'Audio', 'spaCy_noun']"
PG1842,['spaCy_noun']
PG1843,"['Customer Support', 'spaCy_noun']"
PG1844,"['Gameplay', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG1845,['spaCy_noun']
PG1846,"['Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1847,"['Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization']"
PG1848,"['Balance', 'Gameplay', 'spaCy_noun', 'AI', 'Customer Support', 'Story', 'Cinematics']"
PG1849,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Monetization', 'Graphics']"
PG1850,"['Gameplay', 'Performance', 'spaCy_noun']"
PG1851,"['Management', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story']"
PG1852,"['Gameplay', 'spaCy_noun', 'Customer Support', 'Story', 'Graphics']"
PG1853,"['Gameplay', 'spaCy_noun']"
PG1854,"['Gameplay', 'spaCy_noun', 'Modding', 'Customer Support', 'Story']"
